2616;163;76
2617;162;28
2617;129;34
2617;130;88
2617;131;36
2617;132;76
2617;133;14
2617;137;2
2617;138;7
2617;139;17
2617;140;30
2617;141;26
2617;142;34
2617;144;5
2617;146;3
2617;147;1
2617;148;3
2617;135;6
2617;164;6
2617;165;2
2617;166;2
2617;136;3.178054
2617;149;6
2617;150;5
2617;151;5
2617;152;3
2617;153;4
2617;154;64
2617;155;8
2617;156;143
2617;160;4
2617;163;72
2618;162;30
2618;129;40
2618;130;95
2618;131;40
2618;132;78
2618;133;11
2618;137;4
2618;138;9
2618;139;22
2618;140;36
2618;141;29
2618;142;36
2618;144;5
2618;146;2
2618;147;1
2618;148;2
2618;135;6
2618;164;6
2618;165;2
2618;166;2
2618;136;3.465736
2618;149;7
2618;150;5
2618;151;5
2618;152;2
2618;153;2
2618;154;60
2618;155;16
2618;156;171
2618;160;2
2618;163;76
2619;162;27
2619;129;33
2619;130;81
2619;131;37
2619;132;70
2619;133;10
2619;137;2
2619;138;8
2619;139;17
2619;140;29
2619;141;23
2619;142;29
2619;144;4
2619;146;2
2619;147;1
2619;148;2
2619;135;5
2619;164;5
2619;165;2
2619;166;2
2619;136;2.772589
2619;149;7
2619;150;4
2619;151;4
2619;152;2
2619;153;7
2619;154;60
2619;155;8
2619;156;148
2619;160;6
2619;161;1
2619;163;68
2620;162;38
2620;129;46
2620;130;97
2620;131;42
2620;132;79
2620;133;10
2620;137;4
2620;138;10
2620;139;22
2620;140;36
2620;141;27
2620;142;38
2620;143;1
2620;144;7
2620;145;1
2620;146;4
2620;147;1
2620;148;2
2620;135;9
2620;164;9
2620;165;6
2620;166;6
2620;136;4.158883
2620;149;7
2620;150;9
2620;151;9
2620;152;2
2620;153;6
2620;154;60
2620;155;16
2620;156;173
2620;160;5
2620;163;76
2621;162;38
2621;129;57
2621;130;101
2621;131;40
2621;132;53
2621;133;13
2621;137;2
2621;138;19
2621;139;26
2621;140;50
2621;141;21
2621;142;29
2621;144;3
2621;145;1
2621;146;3
2621;147;1
2621;148;5
2621;134;1
2621;135;5
2621;164;6
2621;165;5
2621;166;6
2621;136;1.791760
2621;149;3
2621;150;4
2621;151;4
2621;152;4
2621;154;16
2621;155;8
2621;156;206
2621;163;24
2622;7;25
2623;7;209
2626;7;85
2661;7;334
2687;7;138
2622;39;4
2622;12;360
2622;40;3
2622;18;1
2622;13;7
2622;11;2
2622;15;1
2622;44;3142368512
2623;39;23
2623;12;2455
2623;40;71
2623;18;8
2623;13;60
2623;11;50
2623;15;1
2623;14;35
2623;16;7
2623;44;948671680
2626;39;22
2626;12;1261
2626;40;5
2626;18;1
2626;13;43
2626;11;29
2626;14;34
2626;16;1
2626;44;113840688
2661;39;64
2661;12;1314
2661;40;47
2661;18;1
2661;13;51
2661;11;37
2661;14;37
2661;16;1
2661;44;3074694400
2687;39;15
2687;12;544
2687;40;13
2687;18;1
2687;13;20
2687;11;7
2687;14;85
2687;16;1
2687;44;2754659328
2661;47;0.000001
2661;8;8
2661;34;0.062973
2783;84;8
2783;65;8
2783;68;6
2783;72;6
2783;78;1
2783;79;1
2783;81;280
2790;84;8
2790;65;8
2790;68;6
2790;72;6
2790;78;1
2790;79;1
2790;81;288
2797;84;8
2797;65;8
2797;68;6
2797;72;6
2797;78;1
2797;79;1
2797;81;296
2804;84;8
2804;65;8
2804;68;6
2804;72;6
2804;78;1
2804;79;1
2804;81;304
2811;84;8
2811;65;8
2811;68;6
2811;72;6
2811;78;1
2811;79;1
2811;81;540
2818;84;8
2818;65;8
2818;68;6
2818;72;6
2818;78;1
2818;79;1
2818;81;544
2825;84;8
2825;65;8
2825;68;6
2825;72;6
2825;78;1
2825;79;1
2825;81;560
2832;84;8
2832;65;8
2832;68;6
2832;72;6
2832;78;1
2832;79;1
2832;81;560
2623;47;0.000001
2623;8;1
2623;34;0.062973
2926;84;22
2926;65;32
2926;81;160
2622;47;0.000001
2622;19;1
2622;20;2
2622;21;1
2622;23;2
2622;25;13
2622;26;12
2622;27;3
2622;28;3
2622;29;1
2622;30;1
2622;31;15
2622;32;1
2622;33;5
2622;24;0.693147
2622;34;0.154663
2622;38;100
2622;42;5
2622;43;25
2949;162;9
2949;129;15
2949;130;13
2949;131;8
2949;132;12
2949;133;8
2949;137;1
2949;138;2
2949;139;2
2949;140;2
2949;141;1
2949;142;5
2949;144;1
2949;146;2
2949;147;1
2949;148;1
2949;134;2
2949;135;3
2949;164;3
2949;165;3
2949;166;3
2949;136;0.693147
2949;150;1
2949;151;3
2949;152;1
2949;154;4
2949;155;4
2949;156;8
2949;163;8
2950;7;634
2950;39;73
2950;12;3932
2950;40;45
2950;18;1
2950;13;110
2950;11;91
2950;15;1
2950;14;3
2950;44;597288896
2950;47;0.000001
2950;19;18
2950;20;31
2950;21;76
2950;22;7
2950;23;4
2950;25;583
2950;26;569
2950;27;101
2950;28;123
2950;29;20
2950;30;96
2950;31;500
2950;32;20
2950;33;251
2950;24;25.365042
2950;34;1
2950;38;329.876648
2950;42;5
2950;43;25
2954;162;14
2954;129;14
2954;130;21
2954;131;14
2954;132;22
2954;133;7
2954;137;1
2954;138;1
2954;139;1
2954;140;3
2954;141;8
2954;142;9
2954;144;1
2954;146;2
2954;147;1
2954;135;2
2954;164;2
2954;165;2
2954;166;2
2954;136;0.693147
2954;149;3
2954;150;1
2954;151;1
2954;155;4
2954;156;12
2954;163;4
2955;162;119
2955;129;175
2955;130;190
2955;131;52
2955;132;168
2955;133;18
2955;137;3
2955;138;9
2955;139;16
2955;140;29
2955;141;40
2955;142;91
2955;143;1
2955;144;16
2955;145;15
2955;146;4
2955;147;2
2955;148;4
2955;134;8
2955;135;33
2955;164;34
2955;165;33
2955;166;34
2955;136;7.464510
2955;149;7
2955;150;32
2955;151;35
2955;152;4
2955;154;16
2955;155;12
2955;156;120
2955;163;28
2956;162;6
2956;129;6
2956;130;4
2956;131;4
2956;132;2
2956;133;2
2956;137;2
2956;138;1
2956;139;1
2956;140;3
2956;142;1
2956;146;1
2956;134;1
2956;135;1
2956;164;1
2956;165;1
2956;166;1
2956;151;1
2956;155;8
2956;156;12
2956;163;8
2957;162;6
2957;129;6
2957;130;4
2957;131;4
2957;132;2
2957;133;2
2957;137;2
2957;138;1
2957;139;1
2957;140;3
2957;142;1
2957;146;1
2957;134;1
2957;135;1
2957;164;1
2957;165;1
2957;166;1
2957;151;1
2957;155;8
2957;156;12
2957;163;8
2958;162;13
2958;129;18
2958;130;27
2958;131;14
2958;132;22
2958;133;10
2958;137;2
2958;138;4
2958;139;4
2958;140;9
2958;141;3
2958;142;8
2958;144;1
2958;146;2
2958;147;1
2958;148;2
2958;134;2
2958;135;2
2958;164;3
2958;165;2
2958;166;3
2958;136;0.693147
2958;150;1
2958;151;3
2958;152;2
2958;154;8
2958;155;8
2958;156;36
2958;163;16
2959;162;6
2959;129;6
2959;130;4
2959;131;4
2959;132;2
2959;133;2
2959;137;2
2959;138;1
2959;139;1
2959;140;3
2959;142;1
2959;146;1
2959;134;1
2959;135;1
2959;164;1
2959;165;1
2959;166;1
2959;151;1
2959;155;8
2959;156;12
2959;163;8
2960;162;17
2960;129;23
2960;130;22
2960;131;10
2960;132;19
2960;133;9
2960;137;2
2960;141;3
2960;142;12
2960;144;4
2960;146;2
2960;147;1
2960;148;1
2960;134;4
2960;135;5
2960;164;6
2960;165;5
2960;166;6
2960;136;1.609438
2960;149;1
2960;150;4
2960;151;8
2960;152;1
2960;154;4
2960;155;8
2960;163;12
2961;162;15
2961;129;21
2961;130;23
2961;131;12
2961;132;25
2961;133;10
2961;137;1
2961;138;2
2961;139;2
2961;140;4
2961;141;2
2961;142;10
2961;144;3
2961;146;2
2961;147;1
2961;148;1
2961;134;4
2961;135;4
2961;164;6
2961;165;4
2961;166;6
2961;136;1.386294
2961;149;1
2961;150;3
2961;151;7
2961;152;1
2961;154;4
2961;155;4
2961;156;20
2961;163;8
2962;162;59
2962;129;75
2962;130;107
2962;131;32
2962;132;123
2962;133;20
2962;137;3
2962;138;3
2962;139;3
2962;140;7
2962;141;20
2962;142;47
2962;144;14
2962;145;1
2962;146;3
2962;147;1
2962;148;3
2962;134;10
2962;135;16
2962;164;23
2962;165;16
2962;166;22
2962;136;3.761200
2962;149;7
2962;150;15
2962;151;24
2962;152;3
2962;154;16
2962;155;16
2962;156;32
2962;163;32
2963;162;9
2963;129;10
2963;130;12
2963;131;8
2963;132;8
2963;133;6
2963;137;3
2963;138;1
2963;139;1
2963;140;3
2963;141;1
2963;142;3
2963;146;1
2963;147;1
2963;148;1
2963;134;1
2963;135;2
2963;164;2
2963;165;2
2963;166;2
2963;151;1
2963;152;1
2963;154;8
2963;155;12
2963;156;16
2963;163;20
2964;162;11
2964;129;15
2964;130;16
2964;131;11
2964;132;19
2964;133;11
2964;137;1
2964;141;1
2964;142;7
2964;144;2
2964;146;2
2964;147;1
2964;148;1
2964;134;3
2964;135;4
2964;164;5
2964;165;4
2964;166;5
2964;136;1.098612
2964;149;1
2964;150;2
2964;151;5
2964;152;1
2964;154;4
2964;155;4
2964;163;8
2965;162;7
2965;129;8
2965;130;9
2965;131;5
2965;132;7
2965;133;6
2965;137;1
2965;138;1
2965;139;1
2965;140;1
2965;141;1
2965;142;3
2965;146;1
2965;147;1
2965;148;1
2965;134;1
2965;135;2
2965;164;2
2965;165;2
2965;166;2
2965;151;1
2965;152;1
2965;154;8
2965;155;4
2965;156;4
2965;163;12
2966;162;17
2966;129;21
2966;130;25
2966;131;12
2966;132;23
2966;133;11
2966;137;1
2966;138;1
2966;139;1
2966;140;3
2966;141;3
2966;142;13
2966;144;4
2966;146;2
2966;147;1
2966;148;2
2966;134;4
2966;135;5
2966;164;6
2966;165;5
2966;166;6
2966;136;1.609438
2966;149;1
2966;150;4
2966;151;8
2966;152;2
2966;154;12
2966;155;4
2966;156;16
2966;163;16
2967;162;7
2967;129;8
2967;130;9
2967;131;5
2967;132;7
2967;133;6
2967;137;1
2967;138;1
2967;139;1
2967;140;1
2967;141;1
2967;142;3
2967;146;1
2967;147;1
2967;148;1
2967;134;1
2967;135;2
2967;164;2
2967;165;2
2967;166;2
2967;151;1
2967;152;1
2967;154;8
2967;155;4
2967;156;4
2967;163;12
2968;162;11
2968;129;15
2968;130;16
2968;131;7
2968;132;14
2968;133;8
2968;137;1
2968;141;1
2968;142;7
2968;144;2
2968;146;2
2968;147;1
2968;148;1
2968;134;3
2968;135;4
2968;164;5
2968;165;4
2968;166;5
2968;136;1.098612
2968;149;1
2968;150;2
2968;151;5
2968;152;1
2968;154;4
2968;155;4
2968;163;8
2969;162;15
2969;129;19
2969;130;27
2969;131;12
2969;132;32
2969;133;10
2969;137;2
2969;141;2
2969;142;9
2969;144;3
2969;146;2
2969;147;1
2969;148;1
2969;134;3
2969;135;6
2969;164;7
2969;165;6
2969;166;7
2969;136;1.386294
2969;149;1
2969;150;3
2969;151;6
2969;152;1
2969;154;4
2969;155;8
2969;163;12
2970;162;15
2970;129;19
2970;130;21
2970;131;9
2970;132;19
2970;133;8
2970;137;1
2970;138;1
2970;139;1
2970;140;3
2970;141;4
2970;142;10
2970;144;3
2970;146;2
2970;147;1
2970;148;1
2970;134;2
2970;135;4
2970;164;5
2970;165;4
2970;166;5
2970;136;1.386294
2970;149;2
2970;150;3
2970;151;5
2970;152;1
2970;154;4
2970;155;4
2970;156;12
2970;163;8
2971;162;26
2971;129;41
2971;130;46
2971;131;16
2971;132;55
2971;133;11
2971;137;3
2971;138;4
2971;139;7
2971;140;12
2971;141;6
2971;142;16
2971;144;6
2971;146;3
2971;147;1
2971;134;4
2971;135;7
2971;164;8
2971;165;7
2971;166;8
2971;136;3.178054
2971;149;1
2971;150;6
2971;151;10
2971;155;12
2971;156;47
2971;163;12
2972;7;594
2972;39;68
2972;12;6659
2972;40;5
2972;18;1
2972;13;130
2972;11;86
2972;15;1
2972;44;4226522112
2972;47;0.000001
2972;19;13
2972;20;38
2972;21;87
2972;22;6
2972;23;7
2972;25;647
2972;26;745
2972;27;100
2972;28;142
2972;29;31
2972;30;115
2972;31;524
2972;32;28
2972;33;288
2972;24;26.538410
2972;34;1
2972;38;572.852783
2972;42;5
2972;43;25
2979;162;22
2979;129;23
2979;130;28
2979;131;13
2979;132;26
2979;133;12
2979;137;4
2979;138;4
2979;139;4
2979;140;6
2979;141;5
2979;142;13
2979;143;1
2979;144;3
2979;146;3
2979;147;1
2979;148;1
2979;134;2
2979;135;5
2979;164;5
2979;165;5
2979;166;5
2979;136;2.197225
2979;149;1
2979;150;4
2979;151;7
2979;152;1
2979;154;4
2979;155;16
2979;156;28
2979;163;20
2980;162;24
2980;129;25
2980;130;29
2980;131;16
2980;132;39
2980;133;15
2980;137;1
2980;138;1
2980;139;1
2980;140;4
2980;141;3
2980;142;16
2980;143;1
2980;144;4
2980;146;4
2980;147;2
2980;148;5
2980;134;3
2980;135;6
2980;164;7
2980;165;6
2980;166;7
2980;136;2.079442
2980;149;2
2980;150;5
2980;151;8
2980;152;5
2980;154;20
2980;155;4
2980;156;16
2980;163;24
2981;162;58
2981;129;80
2981;130;113
2981;131;36
2981;132;131
2981;133;18
2981;137;1
2981;138;7
2981;139;12
2981;140;21
2981;141;27
2981;142;46
2981;144;11
2981;146;4
2981;147;2
2981;148;1
2981;134;7
2981;135;12
2981;164;15
2981;165;12
2981;166;15
2981;136;3.218876
2981;149;6
2981;150;11
2981;151;18
2981;152;1
2981;154;4
2981;155;4
2981;156;84
2981;163;8
2982;162;36
2982;129;47
2982;130;61
2982;131;25
2982;132;66
2982;133;14
2982;137;1
2982;138;3
2982;139;6
2982;140;15
2982;141;9
2982;142;25
2982;143;1
2982;144;6
2982;146;3
2982;147;2
2982;148;3
2982;134;5
2982;135;9
2982;164;12
2982;165;9
2982;166;12
2982;136;2.302585
2982;149;2
2982;150;7
2982;151;13
2982;152;3
2982;154;12
2982;155;4
2982;156;60
2982;163;16
2983;162;27
2983;129;28
2983;130;37
2983;131;18
2983;132;45
2983;133;12
2983;137;1
2983;138;3
2983;139;3
2983;140;6
2983;141;3
2983;142;20
2983;143;1
2983;144;5
2983;145;3
2983;146;4
2983;147;3
2983;148;1
2983;134;6
2983;135;9
2983;164;11
2983;165;9
2983;166;11
2983;136;2.197225
2983;149;2
2983;150;9
2983;151;13
2983;152;1
2983;154;4
2983;155;4
2983;156;24
2983;163;8
2984;162;22
2984;129;30
2984;130;29
2984;131;17
2984;132;40
2984;133;15
2984;137;2
2984;138;1
2984;139;1
2984;140;1
2984;141;5
2984;142;13
2984;143;1
2984;144;3
2984;145;2
2984;146;5
2984;147;3
2984;148;1
2984;134;2
2984;135;6
2984;164;9
2984;165;6
2984;166;8
2984;136;1.609438
2984;149;5
2984;150;6
2984;151;7
2984;152;1
2984;154;4
2984;155;12
2984;156;4
2984;163;16
2985;162;62
2985;129;92
2985;130;101
2985;131;35
2985;132;105
2985;133;19
2985;137;3
2985;138;6
2985;139;6
2985;140;14
2985;141;18
2985;142;46
2985;143;1
2985;144;13
2985;145;4
2985;146;7
2985;147;3
2985;148;4
2985;134;9
2985;135;16
2985;164;20
2985;165;16
2985;166;20
2985;136;3.135494
2985;149;4
2985;150;18
2985;151;25
2985;152;3
2985;154;16
2985;155;12
2985;156;60
2985;163;28
2986;162;20
2986;129;28
2986;130;29
2986;131;15
2986;132;37
2986;133;17
2986;137;1
2986;138;1
2986;139;1
2986;140;3
2986;141;4
2986;142;14
2986;144;3
2986;146;2
2986;147;1
2986;148;3
2986;134;4
2986;135;5
2986;164;7
2986;165;5
2986;166;7
2986;136;1.386294
2986;149;2
2986;150;3
2986;151;7
2986;152;3
2986;154;9
2986;155;4
2986;156;12
2986;163;13
2987;162;5
2987;129;5
2987;130;2
2987;131;2
2987;132;1
2987;133;1
2987;137;1
2987;138;1
2987;139;1
2987;140;1
2987;142;1
2987;146;1
2987;134;1
2987;135;1
2987;164;1
2987;165;1
2987;166;1
2987;151;1
2987;155;4
2987;156;4
2987;163;4
2988;162;44
2988;129;58
2988;130;71
2988;131;24
2988;132;100
2988;133;21
2988;137;2
2988;138;2
2988;139;2
2988;140;5
2988;141;15
2988;142;34
2988;143;1
2988;144;8
2988;146;3
2988;147;1
2988;148;3
2988;134;7
2988;135;10
2988;164;12
2988;165;10
2988;166;12
2988;136;2.708050
2988;149;5
2988;150;9
2988;151;16
2988;152;3
2988;154;12
2988;155;8
2988;156;24
2988;163;20
2989;162;45
2989;129;62
2989;130;93
2989;131;27
2989;132;98
2989;133;19
2989;137;3
2989;138;4
2989;139;4
2989;140;9
2989;141;15
2989;142;36
2989;143;1
2989;144;9
2989;146;4
2989;147;2
2989;148;5
2989;134;6
2989;135;12
2989;164;18
2989;165;12
2989;166;18
2989;136;3.218876
2989;149;6
2989;150;10
2989;151;17
2989;152;4
2989;154;20
2989;155;12
2989;156;40
2989;163;32
2990;162;11
2990;129;18
2990;130;17
2990;131;11
2990;132;17
2990;133;8
2990;137;1
2990;138;1
2990;139;1
2990;140;1
2990;141;2
2990;142;7
2990;144;2
2990;146;2
2990;147;1
2990;148;1
2990;134;2
2990;135;3
2990;164;5
2990;165;3
2990;166;5
2990;136;1.098612
2990;149;1
2990;150;2
2990;151;4
2990;152;1
2990;154;4
2990;155;4
2990;156;4
2990;163;8
2991;162;22
2991;129;28
2991;130;37
2991;131;20
2991;132;40
2991;133;10
2991;137;1
2991;138;4
2991;139;7
2991;140;9
2991;141;9
2991;142;17
2991;144;3
2991;146;2
2991;147;1
2991;148;3
2991;134;3
2991;135;6
2991;164;6
2991;165;6
2991;166;6
2991;136;1.386294
2991;149;3
2991;150;3
2991;151;6
2991;152;2
2991;154;12
2991;155;4
2991;156;36
2991;163;16
2992;7;577
2992;39;78
2992;12;3784
2992;40;1
2992;18;2
2992;13;90
2992;11;78
2992;15;1
2992;16;1
2992;44;421055456
2992;47;0.000001
2992;19;11
2992;20;40
2992;21;68
2992;22;5
2992;23;5
2992;25;562
2992;26;560
2992;27;80
2992;28;119
2992;29;31
2992;30;97
2992;31;455
2992;32;28
2992;33;244
2992;24;22.825872
2992;34;1
2992;38;537.144165
2992;42;5
2992;43;25
2996;162;101
2996;129;48
2996;130;67
2996;131;32
2996;132;76
2996;133;13
2996;137;1
2996;138;4
2996;139;9
2996;140;22
2996;141;16
2996;142;27
2996;144;5
2996;146;3
2996;147;2
2996;148;2
2996;134;4
2996;135;6
2996;164;6
2996;165;6
2996;166;6
2996;136;1.945910
2996;149;4
2996;150;5
2996;151;9
2996;152;2
2996;154;8
2996;155;4
2996;156;88
2996;163;12
2997;162;47
2997;129;61
2997;130;86
2997;131;29
2997;132;96
2997;133;16
2997;137;2
2997;138;7
2997;139;12
2997;140;19
2997;141;14
2997;142;32
2997;143;1
2997;144;8
2997;146;4
2997;147;2
2997;148;4
2997;134;6
2997;135;10
2997;164;17
2997;165;10
2997;166;17
2997;136;2.708050
2997;149;2
2997;150;9
2997;151;15
2997;152;3
2997;154;16
2997;155;8
2997;156;84
2997;163;24
2998;162;26
2998;129;30
2998;130;42
2998;131;19
2998;132;42
2998;133;16
2998;137;2
2998;138;2
2998;139;3
2998;140;7
2998;141;8
2998;142;18
2998;143;1
2998;144;3
2998;146;3
2998;147;2
2998;148;3
2998;134;3
2998;135;6
2998;164;9
2998;165;6
2998;166;8
2998;136;1.791760
2998;149;3
2998;150;4
2998;151;7
2998;152;3
2998;154;12
2998;155;12
2998;156;28
2998;163;24
2999;162;56
2999;129;78
2999;130;100
2999;131;30
2999;132;87
2999;133;18
2999;137;3
2999;138;5
2999;139;7
2999;140;15
2999;141;16
2999;142;44
2999;143;1
2999;144;13
2999;145;1
2999;146;5
2999;147;3
2999;148;5
2999;134;10
2999;135;15
2999;164;19
2999;165;15
2999;166;19
2999;136;3.401197
2999;149;5
2999;150;15
2999;151;24
2999;152;4
2999;154;20
2999;155;12
2999;156;64
2999;163;32
3000;162;35
3000;129;46
3000;130;53
3000;131;23
3000;132;56
3000;133;17
3000;137;2
3000;138;2
3000;139;2
3000;140;5
3000;141;9
3000;142;27
3000;144;8
3000;146;3
3000;147;2
3000;148;4
3000;134;6
3000;135;9
3000;164;10
3000;165;9
3000;166;10
3000;136;2.944439
3000;149;3
3000;150;8
3000;151;14
3000;152;4
3000;154;13
3000;155;8
3000;156;24
3000;163;21
3001;162;10
3001;129;12
3001;130;15
3001;131;9
3001;132;10
3001;133;8
3001;137;2
3001;138;2
3001;139;2
3001;140;4
3001;141;2
3001;142;5
3001;146;1
3001;147;1
3001;148;2
3001;134;1
3001;135;2
3001;164;3
3001;165;2
3001;166;3
3001;151;1
3001;152;2
3001;154;8
3001;155;8
3001;156;16
3001;163;16
3002;162;30
3002;129;61
3002;130;66
3002;131;25
3002;132;64
3002;133;17
3002;137;3
3002;138;4
3002;139;4
3002;140;9
3002;141;9
3002;142;26
3002;144;7
3002;146;3
3002;147;1
3002;148;4
3002;134;7
3002;135;8
3002;164;13
3002;165;8
3002;166;13
3002;136;2.302585
3002;149;3
3002;150;7
3002;151;14
3002;152;3
3002;154;16
3002;155;12
3002;156;40
3002;163;28
3003;162;9
3003;129;10
3003;130;11
3003;131;7
3003;132;8
3003;133;4
3003;137;2
3003;138;3
3003;139;3
3003;140;6
3003;141;3
3003;142;6
3003;146;1
3003;147;1
3003;148;2
3003;134;1
3003;135;1
3003;164;1
3003;165;1
3003;166;1
3003;151;1
3003;152;2
3003;154;8
3003;155;8
3003;156;24
3003;163;16
3004;162;20
3004;129;30
3004;130;29
3004;131;14
3004;132;28
3004;133;11
3004;137;2
3004;138;2
3004;139;2
3004;140;4
3004;141;3
3004;142;14
3004;144;5
3004;146;3
3004;147;1
3004;148;1
3004;134;5
3004;135;6
3004;164;8
3004;165;6
3004;166;8
3004;136;1.791760
3004;149;1
3004;150;5
3004;151;10
3004;152;1
3004;154;4
3004;155;8
3004;156;20
3004;163;12
3005;162;29
3005;129;40
3005;130;43
3005;131;18
3005;132;43
3005;133;11
3005;137;3
3005;138;3
3005;139;3
3005;140;7
3005;141;6
3005;142;21
3005;144;7
3005;146;3
3005;147;1
3005;148;2
3005;134;6
3005;135;8
3005;164;11
3005;165;8
3005;166;11
3005;136;2.302585
3005;149;2
3005;150;7
3005;151;13
3005;152;2
3005;154;8
3005;155;12
3005;156;32
3005;163;20
3006;162;31
3006;129;39
3006;130;50
3006;131;26
3006;132;50
3006;133;10
3006;137;1
3006;138;6
3006;139;9
3006;140;13
3006;141;11
3006;142;24
3006;144;8
3006;146;3
3006;147;1
3006;148;2
3006;134;3
3006;135;9
3006;164;9
3006;165;9
3006;166;9
3006;136;3.637586
3006;149;2
3006;150;8
3006;151;11
3006;152;2
3006;154;8
3006;155;4
3006;156;56
3006;163;12
3007;7;640
3008;7;62
3012;7;122
3014;7;11
3015;7;94
3007;39;47
3007;12;5331
3007;40;11
3007;18;5
3007;13;122
3007;11;65
3007;15;5
3007;14;10
3007;44;3735743488
3008;39;6
3008;12;2385
3008;13;43
3008;11;9
3008;14;3
3008;44;1675634432
3012;39;5
3012;12;4171
3012;40;2
3012;13;110
3012;11;78
3012;14;1
3012;44;2522365184
3014;39;2
3014;12;345
3014;13;8
3014;11;2
3014;44;2753957376
3015;39;3
3015;12;287
3015;13;7
3015;11;2
3015;44;2313761024
3008;47;0.000001
3008;8;1
3008;34;0.062973
3026;84;5
3026;65;5
3026;68;3
3026;72;3
3026;81;4
3012;47;0.000001
3012;8;1
3012;34;0.062973
3070;84;36
3070;65;42
3070;68;34
3070;72;34
3070;78;7
3070;79;1
3070;81;7116
3014;47;0.000001
3014;34;0.062973
3007;47;0.000001
3007;19;4
3007;20;25
3007;21;181
3007;22;11
3007;23;13
3007;25;1247
3007;26;1160
3007;27;181
3007;28;223
3007;29;17
3007;30;306
3007;31;475
3007;32;16
3007;33;557
3007;35;31
3007;24;0.000001
3007;34;0.000001
3007;38;4128.232422
3007;42;7
3007;43;20
3107;162;74
3107;129;43
3107;130;60
3107;131;29
3107;132;68
3107;133;15
3107;137;5
3107;138;1
3107;139;1
3107;140;3
3107;141;13
3107;142;23
3107;144;5
3107;146;2
3107;147;1
3107;148;1
3107;134;4
3107;135;6
3107;164;11
3107;165;6
3107;166;11
3107;136;2.302585
3107;149;2
3107;150;5
3107;151;9
3107;152;1
3107;154;4
3107;155;20
3107;163;24
3108;162;92
3108;129;42
3108;130;106
3108;131;53
3108;132;8
3108;133;2
3108;137;1
3108;141;4
3108;142;6
3108;146;1
3108;147;1
3108;148;2
3108;135;1
3108;164;1
3108;165;1
3108;166;1
3108;152;2
3108;155;4
3108;163;4
3109;162;323
3109;129;380
3109;130;1066
3109;131;102
3109;132;1061
3109;133;31
3109;137;5
3109;138;23
3109;139;25
3109;140;66
3109;141;286
3109;142;522
3109;143;87
3109;144;74
3109;145;14
3109;146;13
3109;147;5
3109;148;14
3109;134;2
3109;135;172
3109;164;176
3109;165;62
3109;166;66
3109;136;0.000001
3109;149;11
3109;150;175
3109;151;211
3109;152;13
3109;153;31
3109;154;52
3109;155;20
3109;156;96
3109;160;25
3109;163;72
3110;162;10
3110;129;10
3110;130;15
3110;131;6
3110;132;23
3110;133;9
3110;137;1
3110;138;1
3110;139;1
3110;140;2
3110;141;3
3110;142;6
3110;144;1
3110;146;2
3110;147;1
3110;134;2
3110;135;2
3110;164;4
3110;165;2
3110;166;4
3110;136;0.693147
3110;150;1
3110;151;3
3110;155;4
3110;163;4
3015;47;0.000001
3015;34;0.062973
3111;7;340
3111;39;10
3111;12;3987
3111;40;13
3111;18;4
3111;13;115
3111;11;55
3111;15;4
3111;14;4
3111;44;2772827392
3111;47;0.000001
3111;19;1
3111;21;41
3111;22;16
3111;23;14
3111;25;360
3111;26;413
3111;27;35
3111;28;39
3111;29;21
3111;30;107
3111;31;258
3111;32;21
3111;33;169
3111;35;4
3111;24;8.682878
3111;34;0.999746
3111;38;4858.615723
3111;42;7
3111;43;19
3114;162;214
3114;129;258
3114;130;360
3114;131;55
3114;132;413
3114;133;23
3114;137;2
3114;141;107
3114;142;169
3114;143;7
3114;144;25
3114;145;9
3114;146;14
3114;147;5
3114;148;21
3114;134;1
3114;135;35
3114;164;36
3114;165;35
3114;166;36
3114;136;8.682878
3114;149;16
3114;150;41
3114;151;39
3114;152;21
3114;153;4
3114;154;84
3114;155;8
3114;160;4
3114;163;92
3115;7;1512
3115;39;79
3115;12;13493
3115;40;44
3115;18;6
3115;13;306
3115;11;82
3115;15;5
3115;14;13
3115;16;1
3115;44;3667821568
3115;47;0.000001
3115;19;19
3115;20;27
3115;21;342
3115;22;6
3115;23;11
3115;25;2399
3115;26;2433
3115;27;355
3115;28;421
3115;29;48
3115;30;552
3115;31;1111
3115;32;45
3115;33;1056
3115;35;110
3115;24;45.980091
3115;34;1
3115;38;1764.102051
3115;42;7
3115;43;20
3130;162;23
3130;129;24
3130;130;41
3130;131;26
3130;132;48
3130;133;8
3130;137;1
3130;141;15
3130;142;20
3130;144;2
3130;146;2
3130;147;1
3130;148;1
3130;134;2
3130;135;3
3130;164;4
3130;165;3
3130;166;4
3130;136;1.098612
3130;149;3
3130;150;2
3130;151;4
3130;152;1
3130;153;1
3130;154;4
3130;155;4
3130;160;1
3130;163;8
3131;162;11
3131;129;12
3131;130;16
3131;131;8
3131;132;16
3131;133;8
3131;137;1
3131;138;1
3131;139;1
3131;140;1
3131;141;4
3131;142;8
3131;144;1
3131;146;2
3131;147;1
3131;148;1
3131;134;2
3131;135;2
3131;164;3
3131;165;2
3131;166;3
3131;136;0.693147
3131;150;1
3131;151;3
3131;152;1
3131;154;4
3131;155;4
3131;156;4
3131;163;8
3132;162;27
3132;129;37
3132;130;46
3132;131;17
3132;132;51
3132;133;16
3132;137;2
3132;138;2
3132;139;2
3132;140;3
3132;141;9
